chr1	1090214	1090245	0	name	-
chr1	1107027	1107081	0	name	-
chr1	1115450	1115669	0	name	-
chr1	1115735	1115755	0	name	-
chr1	1116383	1116419	0	name	+
chr1	1121608	1121656	0	name	-
chr1	1121888	1121913	0	name	+
chr1	1122184	1122207	0	name	+
chr1	1134999	1135024	0	name	-
chr1	1136336	1136361	0	name	+
chr1	1137134	1137154	0	name	+
chr1	1137251	1137281	0	name	+
chr1	1137352	1137375	0	name	+
chr1	1137438	1137466	0	name	-
chr1	1144567	1144592	0	name	-
chr1	1145948	1145982	0	name	+
chr1	1147642	1147665	0	name	+
chr1	1156882	1156912	0	name	+
chr1	1157053	1157093	0	name	+
chr1	1158353	1158375	0	name	+
chr1	1158724	1158746	0	name	-
chr1	1158923	1158945	0	name	+
chr1	1160333	1160364	0	name	+
chr1	1161053	1161092	0	name	-
chr1	1162576	1162610	0	name	-
chr1	1163571	1163592	0	name	+
chr1	1166823	1166861	0	name	+
chr1	1166916	1166942	0	name	-
chr1	1167212	1167270	0	name	-
chr1	1167849	1167871	0	name	-
chr1	1168368	1168395	0	name	+
chr1	1171151	1171183	0	name	+
chr1	1173649	1173669	0	name	+
chr1	1174164	1174191	0	name	+
chr1	1176777	1176803	0	name	-
chr1	1177847	1177868	0	name	+
chr1	1179180	1179210	0	name	-
chr1	1179995	1180025	0	name	-
chr1	1180449	1180476	0	name	-
chr1	1180970	1180997	0	name	-
chr1	1181052	1181077	0	name	-
chr1	1181122	1181144	0	name	-
chr1	1182126	1182146	0	name	+
chr1	1182656	1182682	0	name	+
chr1	1197856	1197887	0	name	-
chr1	1198211	1198233	0	name	-
chr1	1199495	1199523	0	name	-
chr1	1199808	1199835	0	name	-
chr1	1201658	1201703	0	name	+
chr1	1201784	1201806	0	name	-
chr1	1201815	1201844	0	name	-
chr1	1201853	1201882	0	name	-
chr1	1201891	1201920	0	name	-
chr1	1201929	1201958	0	name	-
chr1	1201967	1201996	0	name	-
chr1	1202005	1202034	0	name	-
chr1	1202043	1202072	0	name	-
chr1	1202081	1202110	0	name	-
chr1	1202119	1202148	0	name	-
chr1	1202157	1202186	0	name	-
chr1	1202195	1202224	0	name	-
chr1	1202233	1202262	0	name	-
chr1	1202271	1202338	0	name	-
chr1	1202347	1202376	0	name	-
chr1	1202385	1202433	0	name	-
chr1	1202461	1202540	0	name	-
chr1	1202582	1202604	0	name	-
chr1	1202613	1202642	0	name	-
chr1	1202651	1202680	0	name	-
chr1	1202689	1202718	0	name	-
chr1	1202746	1202775	0	name	-
chr1	1202784	1202825	0	name	-
chr1	1205534	1205564	0	name	-
chr1	1205694	1205725	0	name	-
chr1	1205892	1205913	0	name	-
chr1	1207733	1207759	0	name	+
chr1	1208233	1208250	0	name	-
chr1	1210709	1210740	0	name	+
chr1	1211902	1211927	0	name	+
chr1	1212017	1212050	0	name	+
chr1	1213630	1213655	0	name	+
chr1	1216376	1216404	0	name	-
chr1	1216396	1216423	0	name	+
chr1	1217882	1217912	0	name	+
chr1	1218688	1218716	0	name	-
chr1	1219203	1219225	0	name	-
chr1	1219649	1219713	0	name	-
chr1	1222376	1222394	0	name	-
chr1	1224116	1224143	0	name	+
chr1	1227130	1227153	0	name	-
chr1	1227207	1227236	0	name	-
chr1	1228225	1228258	0	name	-
chr1	1231704	1231732	0	name	-
chr1	1233346	1233370	0	name	-
chr1	1235112	1235133	0	name	+
chr1	1237729	1237749	0	name	-
chr1	1238039	1238066	0	name	+
chr1	1243786	1243823	0	name	-
chr1	1245179	1245211	0	name	-
chr1	1245716	1245754	0	name	+
chr1	1254773	1254798	0	name	-
chr1	1257512	1257582	0	name	-
chr1	1258581	1258605	0	name	-
chr1	1258800	1258823	0	name	-
chr1	1258845	1258866	0	name	-
chr1	1259710	1259740	0	name	-
chr1	1273522	1273547	0	name	+
chr1	1274181	1274200	0	name	-
chr1	1274375	1274404	0	name	-
chr1	1280867	1280887	0	name	-
chr1	1281018	1281059	0	name	-
chr1	1282519	1282546	0	name	+
chr1	1284873	1284905	0	name	-
chr1	1285752	1285778	0	name	+
chr1	1289281	1289302	0	name	-
chr1	1290512	1290550	0	name	-
chr1	1290740	1290766	0	name	-
chr1	1290989	1291017	0	name	-
chr1	1291222	1291249	0	name	-
chr1	1293488	1293538	0	name	+
chr1	1293733	1293810	0	name	-
chr1	1294663	1294702	0	name	+
chr1	1294829	1294852	0	name	+
chr1	1295197	1295228	0	name	-
chr1	1296333	1296369	0	name	-
chr1	1298693	1298716	0	name	-
chr1	1299944	1299962	0	name	-
chr1	1301623	1301653	0	name	-
chr1	1302242	1302269	0	name	-
chr1	1303019	1303051	0	name	-
chr1	1303466	1303483	0	name	+
chr1	1304319	1304339	0	name	-
chr1	1311496	1311527	0	name	-
chr1	1312184	1312218	0	name	+
chr1	1314719	1314743	0	name	-
chr1	1324227	1324256	0	name	+
chr1	1324893	1324913	0	name	+
chr1	1325703	1325723	0	name	+
chr1	1328589	1328624	0	name	-
chr1	1329423	1329449	0	name	+
chr1	1331546	1331571	0	name	+
chr1	1333776	1333799	0	name	-
chr1	1333808	1333833	0	name	-
chr1	1335470	1335495	0	name	-
chr1	1336863	1336902	0	name	-
chr1	1338097	1338123	0	name	+
chr1	1338229	1338262	0	name	-
chr1	1339413	1339444	0	name	+
chr1	1339539	1339568	0	name	-
chr1	1339975	1340000	0	name	-
chr1	1343257	1343281	0	name	-
chr1	1345126	1345148	0	name	-
chr1	1345357	1345389	0	name	+
chr1	1346499	1346529	0	name	-
chr1	1347320	1347358	0	name	-
chr1	1348652	1348684	0	name	+
chr1	1349190	1349224	0	name	-
chr1	1349263	1349299	0	name	-
chr1	1353328	1353358	0	name	+
chr1	1354585	1354618	0	name	+
chr1	1355385	1355445	0	name	-
chr1	1355937	1355964	0	name	+
chr1	1356080	1356111	0	name	+
chr1	1356166	1356199	0	name	+
chr1	1356226	1356252	0	name	+
chr1	1356291	1356349	0	name	+
chr1	1356416	1356450	0	name	+
chr1	1356567	1356594	0	name	+
chr1	1356907	1356938	0	name	+
chr1	1357396	1357426	0	name	-
chr1	1359714	1359743	0	name	-
chr1	1360345	1360374	0	name	-
chr1	1370651	1370673	0	name	-
chr1	1370880	1370916	0	name	+
chr1	1372196	1372220	0	name	-
chr1	1374841	1374860	0	name	+
chr1	1401797	1401818	0	name	+
chr1	1418900	1418930	0	name	+
chr1	1426402	1426436	0	name	+
chr1	1426503	1426538	0	name	-
chr1	1427537	1427562	0	name	-
chr1	1427712	1427754	0	name	-
chr1	1428252	1428288	0	name	-
chr1	1429694	1429726	0	name	-
chr1	1430771	1430793	0	name	-
chr1	1430830	1430853	0	name	-
chr1	1431450	1431478	0	name	-
chr1	1431494	1431520	0	name	-
chr1	1432385	1432418	0	name	-
chr1	1432813	1432844	0	name	+
chr1	1434093	1434117	0	name	+
chr1	1434447	1434472	0	name	+
chr1	1434749	1434767	0	name	+
chr1	1435633	1435658	0	name	+
chr1	1435832	1435855	0	name	+
chr1	1438819	1438845	0	name	+
chr1	1439995	1440026	0	name	-
chr1	1440141	1440168	0	name	+
chr1	1444656	1444684	0	name	+
chr1	1450764	1450792	0	name	+
chr1	1454186	1454221	0	name	+
chr1	1459246	1459269	0	name	+
chr1	1459801	1459823	0	name	-
chr1	1462198	1462235	0	name	-
chr1	1469480	1469503	0	name	+
chr1	1484857	1484892	0	name	+
chr1	1486082	1486112	0	name	-
chr1	1489632	1489653	0	name	-
chr1	1496574	1496602	0	name	+
chr1	1503667	1503695	0	name	+
chr1	1511539	1511568	0	name	-
chr1	1511597	1511641	0	name	+
chr1	1512349	1512381	0	name	+
chr1	1516094	1516122	0	name	+
chr1	1523757	1523784	0	name	-
chr1	1526546	1526569	0	name	+
chr1	1527101	1527123	0	name	-
chr1	1528817	1528854	0	name	-
chr1	1535048	1535070	0	name	-
chr1	1535925	1535948	0	name	+
chr1	1537160	1537188	0	name	-
chr1	1539825	1539855	0	name	+
chr1	1540006	1540034	0	name	+
chr1	1540376	1540410	0	name	-
chr1	1545077	1545097	0	name	-
chr1	1574400	1574430	0	name	+
chr1	1582583	1582606	0	name	-
chr1	1589970	1590000	0	name	+
chr1	1597931	1597959	0	name	+
chr1	1600071	1600098	0	name	-
chr1	1601532	1601556	0	name	-
chr1	1603478	1603505	0	name	-
chr1	1615487	1615513	0	name	-
chr1	1615722	1615748	0	name	-
chr1	1621019	1621043	0	name	+
chr1	1621209	1621255	0	name	+
chr1	1623172	1623208	0	name	-
chr1	1623374	1623407	0	name	-
chr1	1623415	1623449	0	name	-
chr1	1626516	1626538	0	name	+
chr1	1626817	1626840	0	name	-
chr1	1628467	1628486	0	name	-
chr1	1628680	1628701	0	name	+
chr1	1629564	1629591	0	name	+
chr1	1630022	1630044	0	name	-
chr1	1630231	1630256	0	name	-
chr1	1630658	1630696	0	name	+
chr1	1631513	1631543	0	name	-
chr1	1632814	1632849	0	name	-
chr1	1633127	1633160	0	name	-
chr1	1633493	1633521	0	name	-
chr1	1633694	1633717	0	name	+
chr1	1633927	1633949	0	name	+
chr1	1634110	1634141	0	name	+
chr1	1635303	1635328	0	name	+
chr1	1636188	1636220	0	name	+
chr1	1638702	1638728	0	name	+
chr1	1640137	1640172	0	name	-
chr1	1665028	1665054	0	name	+
chr1	1665295	1665319	0	name	-
chr1	1678526	1678565	0	name	-
chr1	1697671	1697694	0	name	+
chr1	1697742	1697766	0	name	+
chr1	1699973	1700008	0	name	-
chr1	1700286	1700319	0	name	-
chr1	1700652	1700680	0	name	-
chr1	1700853	1700876	0	name	+
chr1	1701086	1701108	0	name	+
chr1	1701269	1701300	0	name	+
chr1	1702460	1702485	0	name	+
chr1	1703331	1703363	0	name	+
chr1	1704180	1704202	0	name	+
chr1	1704362	1704390	0	name	-
chr1	1705844	1705870	0	name	+
chr1	1707269	1707304	0	name	-
chr1	1707453	1707477	0	name	+
chr1	1750281	1750304	0	name	+
chr1	1750352	1750376	0	name	+
chr1	1755641	1755662	0	name	+
chr1	1757019	1757052	0	name	-
chr1	1757780	1757823	0	name	-
chr1	1761852	1761881	0	name	-
chr1	1778815	1778837	0	name	-
chr1	1789738	1789758	0	name	+
chr1	1791004	1791031	0	name	-
chr1	1812813	1812844	0	name	-
chr1	1826639	1826673	0	name	-
chr1	1890656	1890676	0	name	-
chr1	1891261	1891289	0	name	-
chr1	1891503	1891532	0	name	+
chr1	1891758	1891790	0	name	+
chr1	1899137	1899155	0	name	-
chr1	1901457	1901491	0	name	+
chr1	1908635	1908674	0	name	+
chr1	1915064	1915089	0	name	-
chr1	1916634	1916663	0	name	+
chr1	1916716	1916745	0	name	-
chr1	1917238	1917265	0	name	-
chr1	1918917	1918942	0	name	+
chr1	1919018	1919037	0	name	-
chr1	1919092	1919118	0	name	+
chr1	1919530	1919552	0	name	-
chr1	1919576	1919600	0	name	-
chr1	1919640	1919663	0	name	-
chr1	1921123	1921149	0	name	+
chr1	1921301	1921328	0	name	+
chr1	1922912	1922949	0	name	+
chr1	1923728	1923748	0	name	+
chr1	1926398	1926424	0	name	-
chr1	1926799	1926820	0	name	-
chr1	1935637	1935656	0	name	+
chr1	1940253	1940293	0	name	-
chr1	1941239	1941269	0	name	-
chr1	1942467	1942498	0	name	+
chr1	1943025	1943052	0	name	+
chr1	1954224	1954255	0	name	-
chr1	1955601	1955626	0	name	-
chr1	1956320	1956351	0	name	+
chr1	1956490	1956520	0	name	-
chr1	1967281	1967307	0	name	+
chr1	1967435	1967456	0	name	+
chr1	1968903	1968927	0	name	-
chr1	1969225	1969288	0	name	-
chr1	1969405	1969433	0	name	-
chr1	1970072	1970110	0	name	+
chr1	1973803	1973823	0	name	+
chr1	1985837	1985868	0	name	-
chr1	1988316	1988340	0	name	+
chr1	1988385	1988412	0	name	-
chr1	2014440	2014467	0	name	+
chr1	2015672	2015699	0	name	+
chr1	2021806	2021830	0	name	+
chr1	2022760	2022788	0	name	+
chr1	2024215	2024246	0	name	+
chr1	2024815	2024851	0	name	-
chr1	2028100	2028122	0	name	+
chr1	2030791	2030816	0	name	-
chr1	2031468	2031491	0	name	-
chr1	2032969	2032990	0	name	+
chr1	2042992	2043014	0	name	+
chr1	2043522	2043567	0	name	-
chr1	2043809	2043839	0	name	-
chr1	2047897	2047922	0	name	+
chr1	2048779	2048803	0	name	+
chr1	2050352	2050375	0	name	-
chr1	2055294	2055315	0	name	+
chr1	2057313	2057342	0	name	+
chr1	2060371	2060391	0	name	+
chr1	2070404	2070436	0	name	+
chr1	2070806	2070838	0	name	+
chr1	2076102	2076130	0	name	+
chr1	2081438	2081465	0	name	+
chr1	2082687	2082706	0	name	-
chr1	2082818	2082867	0	name	+
chr1	2086685	2086712	0	name	+
chr1	2095846	2095864	0	name	-
chr1	2096016	2096049	0	name	+
chr1	2100370	2100396	0	name	-
chr1	2103498	2103523	0	name	-
chr1	2103767	2103795	0	name	+
chr1	2109858	2109885	0	name	+
chr1	2110990	2111015	0	name	-
chr1	2111683	2111706	0	name	-
chr1	2111893	2111918	0	name	+
chr1	2114129	2114149	0	name	-
chr1	2125516	2125539	0	name	-
chr1	2134129	2134145	0	name	+
chr1	2137661	2137687	0	name	+
chr1	2142791	2142822	0	name	+
chr1	2150623	2150649	0	name	+
chr1	2158705	2158732	0	name	-
chr1	2163257	2163280	0	name	+
chr1	2169841	2169868	0	name	+
chr1	2172623	2172648	0	name	+
chr1	2175163	2175190	0	name	+
chr1	2175339	2175361	0	name	-
chr1	2175606	2175628	0	name	+
chr1	2183436	2183513	0	name	+
chr1	2184777	2184802	0	name	-
chr1	2186462	2186505	0	name	-
chr1	2191840	2191868	0	name	-
chr1	2193743	2193771	0	name	+
chr1	2194188	2194212	0	name	+
chr1	2194563	2194584	0	name	+
chr1	2194663	2194693	0	name	-
chr1	2194781	2194823	0	name	-
chr1	2194978	2195000	0	name	-
chr1	2195074	2195103	0	name	-
chr1	2195266	2195310	0	name	+
chr1	2195696	2195729	0	name	-
chr1	2195957	2195981	0	name	+
chr1	2199390	2199419	0	name	-
chr1	2203371	2203393	0	name	-
chr1	2205223	2205247	0	name	-
chr1	2205869	2205891	0	name	-
chr1	2207107	2207139	0	name	+
chr1	2207522	2207545	0	name	-
chr1	2208195	2208222	0	name	+
chr1	2208716	2208767	0	name	+
chr1	2209514	2209544	0	name	-
chr1	2210029	2210058	0	name	+
chr1	2210966	2210988	0	name	+
chr1	2212479	2212500	0	name	+
chr1	2215874	2215905	0	name	-
chr1	2216218	2216249	0	name	+
chr1	2216384	2216404	0	name	-
chr1	2226971	2226995	0	name	-
chr1	2227203	2227231	0	name	-
chr1	2228169	2228187	0	name	+
chr1	2228291	2228334	0	name	-
chr1	2228382	2228411	0	name	-
chr1	2228651	2228752	0	name	+
chr1	2234369	2234395	0	name	+
chr1	2247293	2247314	0	name	+
chr1	2267558	2267586	0	name	+
chr1	2268114	2268140	0	name	-
chr1	2275922	2275938	0	name	-
chr1	2276467	2276501	0	name	+
chr1	2278133	2278162	0	name	-
chr1	2282634	2282667	0	name	-
chr1	2283349	2283366	0	name	+
chr1	2287866	2287897	0	name	-
chr1	2289111	2289137	0	name	-
chr1	2293034	2293060	0	name	+
chr1	2299248	2299280	0	name	+
chr1	2301392	2301418	0	name	-
chr1	2301465	2301485	0	name	-
chr1	2302236	2302254	0	name	+
chr1	2303110	2303147	0	name	+
chr1	2307186	2307203	0	name	-
chr1	2311606	2311622	0	name	-
chr1	2312158	2312178	0	name	-
chr1	2312551	2312598	0	name	-
chr1	2313879	2313903	0	name	-
chr1	2314629	2314646	0	name	+
chr1	2315723	2315754	0	name	-
chr1	2318666	2318688	0	name	+
chr1	2321664	2321690	0	name	-
chr1	2322060	2322087	0	name	-
chr1	2323683	2323706	0	name	-
chr1	2324679	2324706	0	name	+
chr1	2328087	2328117	0	name	-
chr1	2328904	2328931	0	name	-
chr1	2329250	2329272	0	name	-
chr1	2329588	2329633	0	name	+
chr1	2329965	2330004	0	name	+
chr1	2331122	2331146	0	name	-
chr1	2332886	2332909	0	name	+
chr1	2335774	2335799	0	name	+
chr1	2337183	2337203	0	name	+
chr1	2344257	2344289	0	name	+
chr1	2347030	2347058	0	name	+
chr1	2347066	2347095	0	name	+
chr1	2352969	2353000	0	name	-
chr1	2353694	2353728	0	name	+
chr1	2353747	2353773	0	name	-
chr1	2354576	2354601	0	name	-
chr1	2355068	2355101	0	name	+
chr1	2358949	2358977	0	name	-
chr1	2375283	2375300	0	name	-
chr1	2375570	2375590	0	name	+
chr1	2377370	2377387	0	name	-
chr1	2381496	2381522	0	name	+
chr1	2382088	2382121	0	name	+
chr1	2384900	2384926	0	name	-
chr1	2392054	2392097	0	name	+
chr1	2396189	2396214	0	name	-
chr1	2411896	2411922	0	name	+
chr1	2412118	2412142	0	name	+
chr1	2413215	2413250	0	name	+
chr1	2414808	2414832	0	name	+
chr1	2416228	2416253	0	name	+
chr1	2416925	2416955	0	name	+
chr1	2419962	2419987	0	name	-
chr1	2426410	2426438	0	name	-
chr1	2427226	2427275	0	name	+
chr1	2427899	2427924	0	name	+
chr1	2428615	2428640	0	name	-
chr1	2428930	2428956	0	name	+
chr1	2433005	2433030	0	name	-
chr1	2435305	2435327	0	name	+
chr1	2435539	2435561	0	name	+
chr1	2439328	2439345	0	name	-
chr1	2441210	2441246	0	name	-
chr1	2442973	2443001	0	name	+
chr1	2443452	2443473	0	name	-
chr1	2443675	2443697	0	name	-
chr1	2443841	2443862	0	name	-
chr1	2447933	2447956	0	name	-
chr1	2448964	2448987	0	name	+
chr1	2450076	2450106	0	name	-
chr1	2451212	2451233	0	name	-
chr1	2451611	2451635	0	name	+
chr1	2452071	2452097	0	name	-
chr1	2452440	2452461	0	name	-
chr1	2452947	2452970	0	name	-
chr1	2453579	2453607	0	name	-
chr1	2454271	2454297	0	name	-
chr1	2454685	2454714	0	name	+
chr1	2455285	2455314	0	name	-
chr1	2455351	2455383	0	name	-
chr1	2456364	2456392	0	name	+
chr1	2456562	2456591	0	name	-
chr1	2460072	2460095	0	name	-
chr1	2461027	2461046	0	name	+
chr1	2465356	2465380	0	name	-
chr1	2465890	2465920	0	name	-
chr1	2467353	2467406	0	name	+
chr1	2467531	2467558	0	name	+
chr1	2468139	2468159	0	name	-
chr1	2472257	2472273	0	name	-
chr1	2472403	2472432	0	name	+
chr1	2472657	2472692	0	name	+
chr1	2474815	2474837	0	name	+
chr1	2475430	2475466	0	name	-
chr1	2476176	2476197	0	name	-
chr1	2477328	2477357	0	name	-
chr1	2479517	2479539	0	name	+
chr1	2480646	2480669	0	name	-
chr1	2480735	2480762	0	name	-
chr1	2481484	2481511	0	name	+
chr1	2482642	2482670	0	name	+
chr1	2485372	2485396	0	name	+
chr1	2485815	2485845	0	name	-
chr1	2487451	2487477	0	name	+
chr1	2490023	2490040	0	name	-
chr1	2491799	2491829	0	name	+
chr1	2491964	2491994	0	name	+
chr1	2492979	2493033	0	name	-
chr1	2494996	2495079	0	name	-
chr1	2496032	2496050	0	name	-
chr1	2496287	2496313	0	name	-
chr1	2498074	2498099	0	name	+
chr1	2498223	2498262	0	name	-
chr1	2498901	2498926	0	name	-
chr1	2499526	2499556	0	name	+
chr1	2499769	2499800	0	name	-
chr1	2502764	2502799	0	name	-
chr1	2503652	2503684	0	name	-
chr1	2503764	2503791	0	name	+
chr1	2503904	2503933	0	name	-
chr1	2503989	2504012	0	name	-
chr1	2504801	2504851	0	name	+
chr1	2507419	2507445	0	name	+
chr1	2508381	2508409	0	name	+
chr1	2509611	2509643	0	name	-
chr1	2510011	2510044	0	name	-
chr1	2511281	2511306	0	name	-
chr1	2514668	2514695	0	name	+
chr1	2514703	2514735	0	name	+
chr1	2514965	2514985	0	name	+
chr1	2523976	2524000	0	name	-
chr1	2527297	2527330	0	name	+
chr1	2531414	2531440	0	name	+
chr1	2532703	2532728	0	name	-
chr1	2540251	2540279	0	name	+
chr1	2540704	2540731	0	name	+
chr1	2543480	2543514	0	name	-
chr1	2545803	2545834	0	name	+
chr1	2546496	2546519	0	name	+
chr1	2547533	2547565	0	name	+
chr1	2553411	2553435	0	name	-
chr1	2554444	2554505	0	name	+
chr1	2554905	2554931	0	name	-
chr1	2556024	2556048	0	name	+
chr1	2557021	2557066	0	name	+
chr1	2559999	2560033	0	name	-
chr1	2560106	2560130	0	name	-
chr1	2561033	2561070	0	name	+
chr1	2564543	2564568	0	name	-
chr1	2566191	2566214	0	name	-
chr1	2566222	2566252	0	name	-
chr1	2566505	2566546	0	name	-
chr1	2567551	2567574	0	name	+
chr1	2568244	2568268	0	name	+
chr1	2568648	2568680	0	name	-
chr1	2586173	2586206	0	name	-
chr1	2586755	2586787	0	name	+
chr1	2587357	2587381	0	name	-
chr1	2587584	2587607	0	name	-
chr1	2587798	2587842	0	name	+
chr1	2590244	2590275	0	name	-
chr1	2590601	2590619	0	name	-
chr1	2592264	2592293	0	name	-
chr1	2592748	2592772	0	name	-
chr1	2595241	2595270	0	name	+
chr1	2595607	2595640	0	name	+
chr1	2596300	2596327	0	name	+
chr1	2596395	2596417	0	name	+
chr1	2596474	2596501	0	name	+
chr1	2596796	2596825	0	name	+
chr1	2597444	2597483	0	name	-
chr1	2604600	2604678	0	name	+
chr1	2605504	2605526	0	name	+
chr1	2606126	2606155	0	name	-
chr1	2606402	2606425	0	name	-
chr1	2612461	2612485	0	name	-
chr1	2612667	2612691	0	name	-
chr1	2627958	2627989	0	name	+
chr1	2628164	2628187	0	name	-
chr1	2628653	2628691	0	name	+
chr1	2629532	2629555	0	name	+
chr1	2630192	2630217	0	name	+
chr1	2633758	2633779	0	name	+
chr1	2634121	2634144	0	name	+
chr1	2635431	2635454	0	name	+
chr1	2635842	2635868	0	name	+
chr1	2640599	2640628	0	name	+
chr1	2641937	2641963	0	name	-
chr1	2642103	2642128	0	name	-
chr1	2643486	2643512	0	name	-
chr1	2643582	2643600	0	name	-
chr1	2645882	2645907	0	name	-
chr1	2783465	2783492	0	name	+
chr1	2783554	2783587	0	name	-
chr1	2787541	2787569	0	name	+
chr1	2799112	2799139	0	name	-
chr1	2801006	2801034	0	name	+
chr1	2801446	2801475	0	name	-
chr1	2802675	2802701	0	name	+
chr1	2804959	2804984	0	name	-
chr1	2805801	2805827	0	name	+
chr1	2807538	2807560	0	name	-
chr1	2808708	2808730	0	name	-
chr1	2810126	2810166	0	name	-
chr1	2810253	2810268	0	name	+
chr1	2811065	2811087	0	name	-
chr1	2818283	2818312	0	name	+
chr1	2820589	2820654	0	name	+
chr1	2820664	2820707	0	name	+
chr1	2821403	2821436	0	name	+
