chr1	964770	964786	name	0	+
chr1	964808	964824	name	0	+
chr1	964907	964925	name	0	-
chr1	975019	975036	name	0	+
chr1	976703	976721	name	0	-
chr1	977747	977764	name	0	-
chr1	977805	977822	name	0	-
chr1	977863	977880	name	0	-
chr1	978166	978187	name	0	-
chr1	979059	979079	name	0	+
chr1	983804	983823	name	0	+
chr1	983999	984016	name	0	+
chr1	996307	996334	name	0	+
chr1	996373	996400	name	0	+
chr1	996505	996532	name	0	+
chr1	996637	996664	name	0	+
chr1	996703	996722	name	0	+
chr1	996768	996795	name	0	+
chr1	996834	996853	name	0	+
chr1	998407	998427	name	0	+
chr1	1000275	1000292	name	0	-
chr1	1000738	1000757	name	0	+
chr1	1003102	1003120	name	0	-
chr1	1004201	1004221	name	0	-
chr1	1019404	1019422	name	0	+
chr1	1020107	1020130	name	0	-
chr1	1021280	1021298	name	0	+
chr1	1022865	1022888	name	0	+
chr1	1024609	1024628	name	0	-
chr1	1027118	1027136	name	0	-
chr1	1032176	1032196	name	0	+
chr1	1033960	1033976	name	0	-
chr1	1038007	1038025	name	0	+
chr1	1040137	1040155	name	0	+
chr1	1040648	1040670	name	0	-
chr1	1041492	1041512	name	0	-
chr1	1046756	1046774	name	0	+
chr1	1048388	1048430	name	0	+
chr1	1053532	1053551	name	0	-
chr1	1054618	1054635	name	0	-
chr1	1056029	1056048	name	0	+
chr1	1066495	1066513	name	0	+
chr1	1068271	1068288	name	0	-
chr1	1070406	1070427	name	0	+
chr1	1073761	1073784	name	0	-
chr1	1074622	1074641	name	0	-
chr1	1080484	1080501	name	0	+
chr1	1081692	1081713	name	0	-
chr1	1091605	1091628	name	0	+
chr1	1091778	1091805	name	0	+
chr1	1091812	1091831	name	0	+
chr1	1107109	1107129	name	0	-
chr1	1116697	1116720	name	0	+
chr1	1122456	1122474	name	0	+
chr1	1125352	1125372	name	0	+
chr1	1127617	1127636	name	0	-
chr1	1132137	1132158	name	0	+
chr1	1135066	1135085	name	0	-
chr1	1137413	1137431	name	0	+
chr1	1141413	1141452	name	0	-
chr1	1143649	1143669	name	0	-
chr1	1144469	1144488	name	0	+
chr1	1149559	1149579	name	0	+
chr1	1149607	1149626	name	0	+
chr1	1157962	1157980	name	0	+
chr1	1161287	1161308	name	0	-
chr1	1161663	1161681	name	0	-
chr1	1163181	1163201	name	0	+
chr1	1165196	1165215	name	0	-
chr1	1165286	1165305	name	0	-
chr1	1167702	1167720	name	0	+
chr1	1169611	1169629	name	0	+
chr1	1170554	1170577	name	0	-
chr1	1171209	1171234	name	0	+
chr1	1173970	1173988	name	0	-
chr1	1177881	1177902	name	0	-
chr1	1178838	1178856	name	0	-
chr1	1180660	1180680	name	0	+
chr1	1182821	1182840	name	0	+
chr1	1183069	1183091	name	0	+
chr1	1197052	1197071	name	0	+
chr1	1201338	1201354	name	0	-
chr1	1205111	1205127	name	0	-
chr1	1206047	1206065	name	0	+
chr1	1208329	1208347	name	0	-
chr1	1211872	1211890	name	0	-
chr1	1212278	1212298	name	0	-
chr1	1213110	1213129	name	0	+
chr1	1215356	1215372	name	0	+
chr1	1220176	1220197	name	0	-
chr1	1220427	1220445	name	0	+
chr1	1220785	1220804	name	0	+
chr1	1234345	1234366	name	0	+
chr1	1236071	1236087	name	0	-
chr1	1238428	1238449	name	0	+
chr1	1239697	1239718	name	0	+
chr1	1240390	1240411	name	0	-
chr1	1241370	1241392	name	0	-
chr1	1243250	1243271	name	0	+
chr1	1244490	1244515	name	0	+
chr1	1245950	1245969	name	0	+
chr1	1247261	1247282	name	0	-
chr1	1272799	1272818	name	0	-
chr1	1286288	1286306	name	0	+
chr1	1292737	1292765	name	0	+
chr1	1294632	1294651	name	0	+
chr1	1297977	1297994	name	0	-
chr1	1298427	1298444	name	0	+
chr1	1301672	1301692	name	0	-
chr1	1302828	1302847	name	0	-
chr1	1303851	1303870	name	0	-
chr1	1312759	1312776	name	0	-
chr1	1314491	1314511	name	0	-
chr1	1319554	1319578	name	0	-
chr1	1324853	1324872	name	0	-
chr1	1324992	1325011	name	0	-
chr1	1326690	1326708	name	0	+
chr1	1329185	1329209	name	0	+
chr1	1336618	1336636	name	0	+
chr1	1337851	1337870	name	0	+
chr1	1343723	1343741	name	0	+
chr1	1346119	1346135	name	0	+
chr1	1348526	1348546	name	0	-
chr1	1348556	1348576	name	0	-
chr1	1351939	1351956	name	0	+
chr1	1351975	1352008	name	0	-
chr1	1352554	1352577	name	0	-
chr1	1352928	1352950	name	0	+
chr1	1354298	1354314	name	0	-
chr1	1358320	1358340	name	0	-
chr1	1373124	1373145	name	0	-
chr1	1373777	1373794	name	0	+
chr1	1393183	1393204	name	0	+
chr1	1399491	1399508	name	0	+
chr1	1399751	1399773	name	0	+
chr1	1420740	1420759	name	0	-
chr1	1422267	1422285	name	0	-
chr1	1433177	1433199	name	0	+
chr1	1435346	1435365	name	0	+
chr1	1436243	1436262	name	0	+
chr1	1439420	1439437	name	0	-
chr1	1440434	1440451	name	0	-
chr1	1452997	1453016	name	0	-
chr1	1454296	1454313	name	0	+
chr1	1454582	1454603	name	0	-
chr1	1460925	1460943	name	0	-
chr1	1468840	1468858	name	0	-
chr1	1483995	1484013	name	0	+
chr1	1484967	1484984	name	0	+
chr1	1509656	1509673	name	0	-
chr1	1521490	1521510	name	0	-
chr1	1522695	1522712	name	0	+
chr1	1527870	1527888	name	0	-
chr1	1534113	1534134	name	0	-
chr1	1535799	1535816	name	0	+
chr1	1536977	1536994	name	0	-
chr1	1539150	1539168	name	0	+
chr1	1539952	1539973	name	0	+
chr1	1540090	1540111	name	0	+
chr1	1563860	1563882	name	0	+
chr1	1598889	1598911	name	0	+
chr1	1605633	1605659	name	0	+
chr1	1605863	1605889	name	0	+
chr1	1606398	1606426	name	0	+
chr1	1606503	1606529	name	0	+
chr1	1606533	1606556	name	0	+
chr1	1618440	1618458	name	0	-
chr1	1621693	1621710	name	0	+
chr1	1625935	1625957	name	0	+
chr1	1630153	1630171	name	0	-
chr1	1666098	1666124	name	0	+
chr1	1675196	1675216	name	0	-
chr1	1692510	1692528	name	0	+
chr1	1697262	1697279	name	0	-
chr1	1698021	1698040	name	0	+
chr1	1738052	1738072	name	0	-
chr1	1745785	1745803	name	0	+
chr1	1749885	1749902	name	0	-
chr1	1752333	1752354	name	0	+
chr1	1755743	1755765	name	0	+
chr1	1756711	1756730	name	0	-
chr1	1757592	1757611	name	0	-
chr1	1781571	1781591	name	0	+
chr1	1785047	1785068	name	0	+
chr1	1785576	1785593	name	0	+
chr1	1815961	1815980	name	0	-
chr1	1891065	1891082	name	0	+
chr1	1893778	1893798	name	0	+
chr1	1894399	1894417	name	0	+
chr1	1894613	1894646	name	0	-
chr1	1902187	1902207	name	0	-
chr1	1914060	1914077	name	0	+
chr1	1914646	1914664	name	0	+
chr1	1914781	1914799	name	0	+
chr1	1918723	1918739	name	0	+
chr1	1921355	1921375	name	0	+
chr1	1922462	1922481	name	0	-
chr1	1924091	1924109	name	0	-
chr1	1927054	1927072	name	0	-
chr1	1927348	1927366	name	0	+
chr1	1928741	1928761	name	0	-
chr1	1929029	1929050	name	0	-
chr1	1929060	1929078	name	0	+
chr1	1938751	1938780	name	0	+
chr1	1949029	1949048	name	0	-
chr1	1949076	1949094	name	0	-
chr1	1964810	1964830	name	0	+
chr1	1969985	1970005	name	0	+
chr1	1973884	1973902	name	0	+
chr1	1973989	1974008	name	0	+
chr1	2017602	2017622	name	0	+
chr1	2018957	2018975	name	0	-
chr1	2019399	2019419	name	0	-
chr1	2019612	2019630	name	0	-
chr1	2021430	2021448	name	0	-
chr1	2023217	2023237	name	0	-
chr1	2028969	2028989	name	0	+
chr1	2030837	2030855	name	0	+
chr1	2033394	2033414	name	0	-
chr1	2040972	2040990	name	0	-
chr1	2047640	2047657	name	0	-
chr1	2047746	2047765	name	0	-
chr1	2052371	2052399	name	0	-
chr1	2052680	2052700	name	0	+
chr1	2052953	2052971	name	0	-
chr1	2070383	2070401	name	0	-
chr1	2070914	2070932	name	0	-
chr1	2072448	2072467	name	0	+
chr1	2075392	2075414	name	0	+
chr1	2081592	2081610	name	0	+
chr1	2081821	2081840	name	0	-
chr1	2092156	2092179	name	0	-
chr1	2104660	2104679	name	0	+
chr1	2110770	2110791	name	0	+
chr1	2130417	2130441	name	0	+
chr1	2148567	2148586	name	0	-
chr1	2155916	2155936	name	0	-
chr1	2160421	2160442	name	0	+
chr1	2164497	2164516	name	0	+
chr1	2169640	2169659	name	0	+
chr1	2169669	2169687	name	0	+
chr1	2169750	2169769	name	0	+
chr1	2174619	2174638	name	0	+
chr1	2177348	2177368	name	0	-
chr1	2181083	2181101	name	0	-
chr1	2193415	2193434	name	0	-
chr1	2197880	2197908	name	0	-
chr1	2203059	2203076	name	0	-
chr1	2203287	2203306	name	0	-
chr1	2204583	2204603	name	0	-
chr1	2205337	2205357	name	0	-
chr1	2210337	2210356	name	0	+
chr1	2215214	2215233	name	0	+
chr1	2218899	2218919	name	0	-
chr1	2221335	2221357	name	0	-
chr1	2226861	2226883	name	0	-
chr1	2231117	2231137	name	0	+
chr1	2234229	2234252	name	0	+
chr1	2237093	2237116	name	0	-
chr1	2240520	2240541	name	0	+
chr1	2254297	2254313	name	0	+
chr1	2256487	2256504	name	0	-
chr1	2261914	2261930	name	0	+
chr1	2261992	2262008	name	0	+
chr1	2262070	2262086	name	0	+
chr1	2262140	2262156	name	0	+
chr1	2262358	2262374	name	0	+
chr1	2262428	2262444	name	0	+
chr1	2262559	2262575	name	0	+
chr1	2270682	2270702	name	0	+
chr1	2284307	2284323	name	0	-
chr1	2284669	2284686	name	0	-
chr1	2286733	2286751	name	0	-
chr1	2286830	2286850	name	0	+
chr1	2287665	2287682	name	0	+
chr1	2290530	2290548	name	0	+
chr1	2302451	2302470	name	0	-
chr1	2306397	2306415	name	0	+
chr1	2306473	2306492	name	0	+
chr1	2310235	2310253	name	0	-
chr1	2311031	2311050	name	0	-
chr1	2311657	2311676	name	0	+
chr1	2311899	2311917	name	0	+
chr1	2311930	2311948	name	0	-
chr1	2313347	2313367	name	0	-
chr1	2314341	2314362	name	0	-
chr1	2314845	2314870	name	0	-
chr1	2316259	2316285	name	0	+
chr1	2320251	2320269	name	0	+
chr1	2320420	2320440	name	0	+
chr1	2321612	2321632	name	0	-
chr1	2324008	2324029	name	0	-
chr1	2329176	2329197	name	0	-
chr1	2329688	2329706	name	0	+
chr1	2336649	2336667	name	0	+
chr1	2336984	2337005	name	0	+
chr1	2355533	2355555	name	0	+
chr1	2375821	2375839	name	0	-
chr1	2389760	2389783	name	0	-
chr1	2404578	2404594	name	0	-
chr1	2405327	2405347	name	0	-
chr1	2405457	2405479	name	0	+
chr1	2416187	2416204	name	0	+
chr1	2418492	2418510	name	0	-
chr1	2419113	2419133	name	0	-
chr1	2419161	2419181	name	0	-
chr1	2420155	2420176	name	0	-
chr1	2429859	2429878	name	0	+
chr1	2430930	2430948	name	0	+
chr1	2437502	2437519	name	0	-
chr1	2438759	2438779	name	0	-
chr1	2440264	2440282	name	0	+
chr1	2443697	2443715	name	0	+
chr1	2446467	2446485	name	0	-
chr1	2446734	2446778	name	0	+
chr1	2447225	2447249	name	0	+
chr1	2455215	2455234	name	0	+
chr1	2458697	2458715	name	0	-
chr1	2464691	2464710	name	0	-
chr1	2467461	2467478	name	0	+
chr1	2468952	2468971	name	0	-
chr1	2470642	2470669	name	0	-
chr1	2473599	2473626	name	0	-
chr1	2486520	2486539	name	0	+
chr1	2487750	2487768	name	0	+
chr1	2488286	2488306	name	0	+
chr1	2488320	2488339	name	0	+
chr1	2492141	2492159	name	0	+
chr1	2493611	2493630	name	0	+
chr1	2495407	2495426	name	0	-
chr1	2495862	2495882	name	0	-
chr1	2497008	2497028	name	0	+
chr1	2497032	2497049	name	0	+
chr1	2497429	2497446	name	0	+
chr1	2497958	2497979	name	0	+
chr1	2498383	2498400	name	0	-
chr1	2498871	2498888	name	0	+
chr1	2500773	2500858	name	0	-
chr1	2506715	2506734	name	0	+
chr1	2507821	2507838	name	0	+
chr1	2508090	2508110	name	0	-
chr1	2508480	2508497	name	0	+
chr1	2515636	2515655	name	0	+
chr1	2523574	2523594	name	0	+
chr1	2526365	2526385	name	0	-
chr1	2537389	2537408	name	0	-
chr1	2537819	2537838	name	0	-
chr1	2540147	2540167	name	0	-
chr1	2540766	2540785	name	0	-
chr1	2541008	2541024	name	0	-
chr1	2542960	2542979	name	0	-
chr1	2543276	2543295	name	0	+
chr1	2544121	2544141	name	0	-
chr1	2546091	2546119	name	0	+
chr1	2553192	2553211	name	0	+
chr1	2561219	2561235	name	0	+
chr1	2562038	2562057	name	0	-
chr1	2564775	2564794	name	0	+
chr1	2568467	2568486	name	0	-
chr1	2586461	2586481	name	0	+
chr1	2588839	2588856	name	0	-
chr1	2592330	2592350	name	0	-
chr1	2592968	2592987	name	0	+
chr1	2594296	2594316	name	0	+
chr1	2597970	2597989	name	0	-
chr1	2604349	2604368	name	0	+
chr1	2611407	2611446	name	0	+
chr1	2611454	2611493	name	0	+
chr1	2612035	2612055	name	0	-
chr1	2612430	2612452	name	0	-
chr1	2612812	2612828	name	0	+
chr1	2631324	2631345	name	0	+
chr1	2639389	2639409	name	0	+
chr1	2639976	2639996	name	0	-
chr1	2642504	2642521	name	0	-
chr1	2644124	2644146	name	0	-
chr1	2778437	2778458	name	0	-
chr1	2778624	2778645	name	0	+
chr1	2787893	2787913	name	0	-
chr1	2797307	2797334	name	0	+
chr1	2798776	2798795	name	0	-
chr1	2798816	2798835	name	0	-
chr1	2798880	2798899	name	0	-
chr1	2799072	2799091	name	0	-
chr1	2799981	2799998	name	0	+
chr1	2801308	2801326	name	0	-
chr1	2805277	2805293	name	0	-
chr1	2805971	2805988	name	0	-
chr1	2807321	2807343	name	0	+
chr1	2810201	2810223	name	0	-
chr1	2813617	2813637	name	0	-
chr1	2820005	2820025	name	0	-
chr1	2822006	2822024	name	0	+
chr1	2822110	2822129	name	0	+
chr1	2822393	2822413	name	0	+
chr1	2826098	2826118	name	0	+
chr1	2835499	2835521	name	0	+
chr1	2837189	2837208	name	0	+
chr1	2840526	2840543	name	0	-
chr1	2840647	2840674	name	0	-
chr1	2863997	2864022	name	0	-
chr1	2866382	2866402	name	0	-
chr1	2866918	2866940	name	0	+
chr1	2878623	2878643	name	0	+
chr1	2880260	2880276	name	0	+
chr1	2883294	2883311	name	0	-
chr1	2885422	2885442	name	0	+
chr1	2886387	2886409	name	0	-
chr1	2890069	2890087	name	0	+
chr1	2892103	2892122	name	0	-
chr1	2892654	2892671	name	0	+
chr1	2896007	2896029	name	0	+
chr1	2899329	2899350	name	0	-
chr1	2899367	2899385	name	0	-
chr1	2904204	2904221	name	0	+
chr1	2904734	2904769	name	0	-
chr1	2905313	2905331	name	0	-
chr1	2920311	2920327	name	0	+
chr1	2924200	2924219	name	0	-
chr1	2925980	2926000	name	0	-
chr1	2965472	2965497	name	0	-
chr1	2967073	2967091	name	0	+
chr1	2968954	2968973	name	0	-
chr1	2969416	2969438	name	0	+
chr1	2971928	2971951	name	0	-
chr1	2979424	2979445	name	0	-
chr1	2990080	2990097	name	0	+
chr1	3000049	3000069	name	0	+
chr1	3028408	3028426	name	0	-
chr1	3031689	3031706	name	0	-
chr1	3034918	3034936	name	0	+
chr1	3036429	3036447	name	0	+
chr1	3038789	3038810	name	0	+
chr1	3039404	3039423	name	0	-
chr1	3050172	3050190	name	0	+
chr1	3051277	3051296	name	0	-
chr1	3051358	3051381	name	0	-
chr1	3051572	3051591	name	0	-
chr1	3051617	3051641	name	0	-
chr1	3051999	3052018	name	0	-
chr1	3052147	3052166	name	0	-
chr1	3061916	3061933	name	0	+
chr1	3061941	3061958	name	0	+
chr1	3064927	3064943	name	0	-
chr1	3066549	3066570	name	0	-
chr1	3068841	3068861	name	0	+
chr1	3072673	3072694	name	0	-
chr1	3096437	3096456	name	0	+
chr1	3097921	3097942	name	0	-
chr1	3104319	3104345	name	0	+
chr1	3115107	3115125	name	0	-
chr1	3122672	3122691	name	0	-
chr1	3123624	3123644	name	0	-
chr1	3133482	3133500	name	0	+
chr1	3135295	3135312	name	0	+
chr1	3135800	3135822	name	0	-
chr1	3146187	3146207	name	0	-
chr1	3150677	3150694	name	0	-
chr1	3154283	3154300	name	0	+
chr1	3160529	3160553	name	0	+
chr1	3161501	3161521	name	0	+
chr1	3170120	3170139	name	0	+
chr1	3177213	3177238	name	0	-
chr1	3178962	3178982	name	0	-
chr1	3180662	3180680	name	0	+
chr1	3184519	3184540	name	0	-
chr1	3202437	3202457	name	0	+
chr1	3212232	3212250	name	0	-
chr1	3212371	3212388	name	0	+
chr1	3214038	3214056	name	0	-
chr1	3215560	3215577	name	0	-
chr1	3218059	3218082	name	0	-
chr1	3222914	3222933	name	0	+
chr1	3229609	3229628	name	0	-
chr1	3235734	3235752	name	0	+
chr1	3237820	3237840	name	0	+
chr1	3238215	3238235	name	0	+
chr1	3244322	3244340	name	0	+
chr1	3250008	3250027	name	0	-
chr1	3264931	3264952	name	0	+
chr1	3265304	3265321	name	0	+
chr1	3288550	3288570	name	0	-
chr1	3295990	3296009	name	0	+
chr1	3309965	3309988	name	0	-
chr1	3313594	3313612	name	0	-
chr1	3314589	3314606	name	0	-
chr1	3315395	3315413	name	0	+
chr1	3322828	3322847	name	0	+
chr1	3328787	3328807	name	0	+
chr1	3330204	3330223	name	0	+
chr1	3330704	3330723	name	0	+
chr1	3334542	3334563	name	0	+
chr1	3347105	3347122	name	0	+
chr1	3349679	3349696	name	0	-
chr1	3352386	3352404	name	0	-
chr1	3355316	3355338	name	0	-
chr1	3357642	3357660	name	0	-
chr1	3363964	3363985	name	0	-
chr1	3371376	3371395	name	0	-
chr1	3371486	3371505	name	0	-
chr1	3376893	3376911	name	0	-
chr1	3382106	3382122	name	0	+
chr1	3382245	3382263	name	0	-
chr1	3383795	3383814	name	0	-
chr1	3389152	3389173	name	0	+
chr1	3389526	3389544	name	0	-
chr1	3394278	3394299	name	0	+
chr1	3398245	3398264	name	0	-
chr1	3400963	3400983	name	0	+
chr1	3403019	3403045	name	0	-
chr1	3403050	3403076	name	0	-
chr1	3405850	3405871	name	0	-
chr1	3407503	3407534	name	0	+
chr1	3413279	3413299	name	0	+
chr1	3414355	3414374	name	0	+
chr1	3414499	3414531	name	0	+
chr1	3415109	3415127	name	0	+
chr1	3417000	3417026	name	0	-
chr1	3420363	3420382	name	0	-
chr1	3424304	3424324	name	0	-
chr1	3426838	3426865	name	0	+
chr1	3430632	3430649	name	0	-
chr1	3433121	3433141	name	0	+
chr1	3440062	3440082	name	0	-
chr1	3440115	3440134	name	0	-
chr1	3442652	3442670	name	0	+
chr1	3455340	3455361	name	0	-
chr1	3455378	3455396	name	0	+
chr1	3457576	3457593	name	0	+
chr1	3464485	3464505	name	0	+
chr1	3471270	3471289	name	0	+
chr1	3474457	3474476	name	0	+
chr1	3477862	3477882	name	0	-
chr1	3478374	3478392	name	0	+
chr1	3478867	3478885	name	0	+
chr1	3479396	3479412	name	0	-
chr1	3489136	3489156	name	0	-
chr1	3492246	3492266	name	0	+
chr1	3494235	3494253	name	0	-
chr1	3496241	3496264	name	0	-
chr1	3498344	3498363	name	0	-
chr1	3502786	3502803	name	0	-
chr1	3504041	3504061	name	0	+
chr1	3504525	3504543	name	0	-
chr1	3505596	3505615	name	0	-
chr1	3506430	3506450	name	0	+
chr1	3509771	3509788	name	0	+
chr1	3510298	3510319	name	0	+
chr1	3518892	3518912	name	0	-
chr1	3533199	3533221	name	0	-
chr1	3541041	3541060	name	0	+
chr1	3545811	3545829	name	0	-
chr1	3546354	3546373	name	0	-
chr1	3546968	3546986	name	0	+
chr1	3547974	3547991	name	0	-
chr1	3548803	3548822	name	0	-
chr1	3552757	3552777	name	0	+
chr1	3553156	3553175	name	0	-
chr1	3553916	3553936	name	0	+
chr1	3555682	3555700	name	0	-
chr1	3570865	3570884	name	0	-
chr1	3574288	3574309	name	0	-
chr1	3577124	3577144	name	0	-
chr1	3590718	3590739	name	0	-
chr1	3592688	3592716	name	0	-
chr1	3595300	3595323	name	0	+
chr1	3596661	3596689	name	0	-
chr1	3600957	3600974	name	0	+
chr1	3602652	3602670	name	0	-
chr1	3602974	3602998	name	0	-
chr1	3603809	3603829	name	0	-
chr1	3604972	3604991	name	0	-
chr1	3609199	3609220	name	0	-
chr1	3613204	3613224	name	0	-
chr1	3657207	3657225	name	0	+
chr1	3672986	3673004	name	0	-
chr1	3676104	3676136	name	0	+
chr1	3676153	3676173	name	0	+
chr1	3685051	3685068	name	0	+
chr1	3687658	3687681	name	0	-
chr1	3691299	3691328	name	0	-
chr1	3691554	3691573	name	0	+
chr1	3692315	3692335	name	0	-
chr1	3692834	3692852	name	0	+
chr1	3695468	3695486	name	0	-
chr1	3703964	3703988	name	0	+
chr1	3706029	3706049	name	0	+
chr1	3707251	3707269	name	0	-
chr1	3709144	3709161	name	0	-
chr1	3714007	3714025	name	0	-
chr1	3715846	3715866	name	0	-
chr1	3722402	3722424	name	0	+
chr1	3727569	3727592	name	0	+
chr1	3727880	3727900	name	0	-
chr1	3728141	3728161	name	0	-
chr1	3729852	3729871	name	0	+
chr1	3729930	3729950	name	0	+
chr1	3732306	3732326	name	0	-
chr1	3736947	3736965	name	0	+
chr1	3762228	3762249	name	0	+
chr1	3774698	3774720	name	0	-
chr1	3778585	3778603	name	0	+
chr1	3787116	3787135	name	0	-
chr1	3790736	3790756	name	0	+
chr1	3790800	3790821	name	0	+
chr1	3793829	3793851	name	0	-
chr1	3817515	3817540	name	0	-
chr1	3822664	3822682	name	0	+
chr1	3859805	3859823	name	0	+
chr1	3865591	3865609	name	0	-
chr1	3869835	3869852	name	0	+
chr1	3881350	3881371	name	0	-
chr1	3891881	3891899	name	0	+
chr1	3891927	3891945	name	0	+
chr1	3891973	3891991	name	0	+
chr1	3892019	3892037	name	0	+
chr1	3892065	3892083	name	0	+
chr1	3892111	3892129	name	0	+
chr1	3892157	3892175	name	0	+
chr1	3892203	3892221	name	0	+
chr1	3892249	3892267	name	0	+
chr1	3892295	3892313	name	0	+
chr1	3892341	3892359	name	0	+
chr1	3892387	3892405	name	0	+
chr1	3892433	3892451	name	0	+
chr1	3892479	3892497	name	0	+
chr1	3892525	3892543	name	0	+
chr1	3892571	3892589	name	0	+
chr1	3892617	3892635	name	0	+
chr1	3892663	3892681	name	0	+
chr1	3902333	3902351	name	0	-
chr1	3907469	3907490	name	0	+
chr1	3914931	3914951	name	0	-
chr1	3915396	3915415	name	0	-
chr1	3944618	3944637	name	0	-
chr1	3945835	3945867	name	0	-
chr1	3948406	3948425	name	0	+
chr1	3958671	3958689	name	0	-
chr1	3978215	3978233	name	0	+
chr1	3985229	3985254	name	0	-
chr1	3993791	3993810	name	0	+
chr1	4002062	4002083	name	0	-
chr1	4004401	4004419	name	0	-
chr1	4017618	4017639	name	0	-
chr1	4019341	4019359	name	0	-
chr1	4020640	4020659	name	0	+
chr1	4024400	4024420	name	0	+
chr1	4055604	4055624	name	0	-
chr1	4082509	4082527	name	0	+
chr1	4088970	4088990	name	0	-
chr1	4118686	4118716	name	0	+
chr1	4130361	4130381	name	0	+
chr1	4133242	4133259	name	0	+
chr1	4133622	4133642	name	0	-
chr1	4148527	4148546	name	0	+
chr1	4160541	4160567	name	0	+
chr1	4162700	4162717	name	0	-
chr1	4168909	4168931	name	0	+
chr1	4176141	4176166	name	0	-
chr1	4187179	4187196	name	0	+
chr1	4188308	4188332	name	0	+
chr1	4194386	4194405	name	0	+
chr1	4216933	4216954	name	0	+
chr1	4217908	4217924	name	0	+
chr1	4254260	4254277	name	0	-
chr1	4296006	4296024	name	0	-
chr1	4297886	4297905	name	0	+
chr1	4298756	4298779	name	0	+
chr1	4322403	4322422	name	0	-
chr1	4324538	4324564	name	0	-
chr1	4331276	4331295	name	0	-
chr1	4373153	4373172	name	0	-
chr1	4395089	4395109	name	0	-
chr1	4399674	4399693	name	0	+
chr1	4426052	4426081	name	0	-
chr1	4448822	4448842	name	0	-
chr1	4454219	4454240	name	0	-
chr1	4483934	4483952	name	0	-
chr1	4488399	4488418	name	0	+
chr1	4488543	4488565	name	0	+
chr1	4493888	4493911	name	0	-
chr1	4513079	4513096	name	0	-
chr1	4562037	4562057	name	0	+
chr1	4592391	4592411	name	0	-
chr1	4599782	4599800	name	0	-
chr1	4614899	4614917	name	0	+
chr1	4625538	4625558	name	0	-
chr1	4626169	4626199	name	0	+
chr1	4644489	4644510	name	0	+
chr1	4653537	4653559	name	0	-
chr1	4690285	4690301	name	0	-
chr1	4698903	4698923	name	0	+
chr1	4700640	4700660	name	0	+
chr1	4701184	4701204	name	0	+
chr1	4715032	4715052	name	0	+
chr1	4720975	4721001	name	0	+
chr1	4721150	4721168	name	0	+
chr1	4742750	4742773	name	0	-
chr1	4748161	4748181	name	0	-
chr1	4756923	4756943	name	0	-
chr1	4756964	4756994	name	0	-
chr1	4757206	4757227	name	0	-
chr1	4780518	4780536	name	0	+
chr1	4786939	4786961	name	0	-
chr1	4787599	4787626	name	0	+
chr1	4794418	4794444	name	0	-
chr1	4826042	4826063	name	0	-
chr1	4836662	4836682	name	0	+
chr1	4872911	4872929	name	0	-
chr1	4873611	4873628	name	0	-
chr1	4898416	4898435	name	0	-
chr1	4900042	4900064	name	0	+
chr1	4952211	4952235	name	0	+
chr1	4974379	4974399	name	0	+
chr1	4975937	4975958	name	0	+
chr1	4985589	4985609	name	0	-
chr1	4988009	4988028	name	0	-
chr1	5009758	5009776	name	0	-
chr1	5045993	5046022	name	0	-
chr1	5046649	5046666	name	0	-
chr1	5114920	5114937	name	0	-
